"text","label"
"'배틀그라운드 모바일'에서 세계적인 슈퍼 스포츠카 브랜드 '람보르기니(Lamborghini)'와 콜라보레이션 진행 (3/28)","1"
"프로젝트 'M3' 통해 창사 이래 첫 미드코어 모바일게임 출시 (4/11)","1"
"멀티플레이어 파티 게임 'OddBallers' 출시 (1/27)","1"
"21년 10월 - 12월 실적 발표 (2/17)","1"
"단일공급계약 공시","1"
"정기주주총회 결과 (3/29): 전 안건 원안대로 가결","1"
"삼성증권, 글로벌 동종기업 밸류에이션 상승 반영해 목표가 9% 상향 조정 (4/18)","1"
"22년 10월 - 12월 실적 발표 예고(1/16)","1"
"3월 30일  오전 9시 정기주주총회 소집결의 (3/15)","1"
"자회사인 더블다운인터액티브 미국 나스닥 상장 (8/31)","1"
"정경인 대표이사 임기 만료 및 허진영 대표이사 신규 선임으로 대표이사 변경 (3/30)","1"
"블록체인 개발사 오지스와 협업, P2E 게임 본격화 (1/24)","1"
"20일 예정된 'Netease Connect 2023' 통해 신작 게임 5종 공개 등 19종 게임 소식 발표 예고 (5/12)","1"
"밸로프 <블레스 언리쉬드> 위믹스 플랫폼 온보딩 (4/12)","1"
"메타버스 계열사 컴투버스, 전략적 투자유치 160억원 확보(1/4)","1"
"유진투자증권, 카카오 톡비즈의 이익성장과 상장 자회사 지분가치 상승에 따라 목표주가 기존 65,000원에서 70,000으로 상향 조정(1/13)","1"
"첫 블록체인 적용 모바일 게임 '애니팡 매치' 글로벌 시장에 출시 (3/28)","1"
"'Dead Space' 리메이크 글로벌 정식 출시 (1/27)","1"
"임시주주총회 결과(상장폐지 신청 승인 안건의 가결) 공시 (4/14)","1"
"텐센트 게임즈, 신작 서바이벌 RPG 'Undawn' 시네마틱 영상 공개 (5/28)","1"
"'고양이와 스프', 글로벌 누적 다운로드 4,000만 건 돌파 (4/14)","1"
"감사보고서 제출 (3/17)","1"
"‘C2X’ 토큰이 글로벌 최상위권 거래소인 ‘FTX’와 ‘후오비 글로벌’에 동시 상장 (3/22)","1"
"장병규 의장이 주주가치 제고를 위한 노력의 일환으로 크래프톤 주식 총 100억원 규모의 3만 3,829주 장내매수 (3/7)","1"
"'PUBG' Steam 무료 전환 첫 날 동시 접속자 2배 증가 및 실시간 동시 접속자 순위 1위 기록 (1/12)","1"
"자회사인 카카오페이, IPO를 위한 증권신고서 정정 제출 (9/24)","1"
"SBS 골프와 함께 KLPGA 투어의 신개념 골프 포인트 시스템 '위믹스 포인트' 공개 (4/18)","1"
"4Q 실적 발표 (2/28)","1"
"공식 브랜드 컴투스 스토어 오픈하여 IP 커머스 사업 확대(1/17)","1"
"메타버스 활용 채용 설명회 개최하여 회사 소개, 게임 영상, 복지제도 등 다양한 정보 제공 (2/23)","1"
"블록체인 게임 ‘크로매틱소울: AFK 레이드’의 베타 게임 런처(Beta Game Launcher) 관련 가이드 공개 (4/13)","1"
"하이브, SM 대주주 이수만 지분 14.8% 인수하며 카카오와 대결 구도 형성(2/19)","1"
"PC MMORPG ‘테라(TERA)’가 정식서비스 시작한 지 11년만에 오는 6월 30일 PC서비스 종료 예정 (4/24)","1"
"‘칼리스토 프로토콜’ 12월 2일 글로벌 출시 후 PC 최적화 이슈로 성능 개선 패치 및 업데이트 진행 (12/2)","1"
"2022년 무역의 날 10억 불 수출의 탑 수상 (12/6)","1"
"유티플러스 인터랙티브의 메타버스 플랫폼 '디토랜드' 위믹스 합류 MOU 체결 (11/23)","1"
"클레이튼 기반 웹 3.0 게임 런치패드 플랫폼 이스크라(ISKRA)에 전략적 투자 실시 (3/24)","1"
"자회사인 GRASSHOPPER MANUFACTURE INC.의 지분 100%를 Netease에 양도 (10/22)","1"
"ESG환경 정책에 따라 컴투스 그룹의 브랜드 커뮤니케이션 허브인 온라인 소통 채널  '컴투스온' 사이트 오픈 (4/4)","1"
"검색 알고리즘 조작한 혐의로 267억 과징금 물게되어 상고장 제출(1/5)","1"
"22년 10월 - 12월 실적 발표 (2/7)","1"
"뱀파이어 호러 MMORPG '다크에덴' 개발사 소프톤 엔터테인먼트와 위믹스 플랫폼에 온보딩 합의 및 MOU 체결 (12/8)","1"
"제3자배정증자 방식의 유상증자 결정 (2/17)","1"
"TPS MOBA PC게임 '파라곤: 디 오버프라임' 6일부터 사전 다운로드 시작 (12/5)","1"
"3분기 매출과 영업이익이 전년동기대비 각각 26%, 영업이익 57% 증가한 사실이 알려지며 주가 12% 상승 (11/18)","1"
"자회사 트리플라 신작 모바일 게임 '고양이 스낵바', 출시 6주 만에 구글플레이 누적 다운로드 500만, 누적 매출 30억 원 돌파 (2/27)","1"
"쿠키런 IP 보드게임 2종 출시 (3/24)","1"
"자회사 '타이곤 모바일'이 Web 3.0 소셜 매니지먼트 게임 'TownStory'와 협업 추진 (3/2)","1"
"투자경고종목 지정해제, 해제 이후 추가 상승시 투자경고종목 재지정 예고 (4/20)","1"
"'카트라이더: 드리프트' 글로벌 정규시즌 오픈 (3/9)","1"
"룽투게임즈 개발 'BLESS' IP 활용 모바일 게임 '여신풍폭' 정식 출시 (9/23)","1"
"네이버 신임 대표이사 후보자 내정 공시 (글로벌 사업지원 책임리더 최수연) (11/17)","1"
"컴투버스 경쟁력 강화 목적으로 캐나다 소재의 글로벌 메타버스 플랫폼 기업 매트릭스 랩스에 투자 단행 (2/28)","1"
"모바일 소셜카지노 개발사 SpinX 지분 100% 약 2조 6,260억원에 인수 완료 (10/13)","1"
"김정주 창업자, 공정거래위원회 국정감사 증인 채택 (9/16)","1"
"자회사 네오플 개발 2D 액션 RPG '던전 앤 파이터 모바일' 국내 사전 등록 시작 (11/25)","1"
"업비트·빗썸·코인원·코빗 대상으로 한 공정거래위원회 제소 취하 (3/8)","1"
"닥터나우와 메타버스 사업협력을 위한 양해 각서 체결 (12/8)","1"
"‘고양이와 스프’, ‘스누피(SNOOPY)’와 콜라보 진행 (12/21)","1"
"MLB 공식 라이선스 모바일 야구게임 'MLB 퍼펙트 이닝: Ultimate'의 사전예약 시작 (3/11)","1"
"‘인텔라 X’, 글로벌 NFT 거래소 ‘매직에덴’과 파트너십 체결 (11/24)","1"
"김예원 사외이사, 최인혁 사외이사 신규 선임에 따른 사외이사 구성 변경 공시 (3/29)","1"
"나인아크에서 개발 중인 모바일 수집형 RPG ‘에버소울’, ‘애니메이션X게임’의 컬래버레이션 페스티벌인 ‘AGF 2022’ 참가 확정 (10/28)","1"
"P2E 게임 계획 :  P2E 게임에 대해서도 서로 다른 장르에서 출시 준비 중이며 구체적인 출시 일정 발표 예정","1"
"'미르M: 뱅가드 앤 배가본드' 원스토어 사전예약 시작(11/23)","1"
"‘게임빌프로야구 슈퍼스타즈’ C2X 블록체인 플랫폼 합류 (5/20)","1"
"NFT/블록체인 기반 게임 발표 (11/13)","1"
"이마트 성수점 부지 매입 관련한 부동산 펀드에 2900억원 규모의 투자계약 체결 (11/16)","1"
"공매도 과열종목으로 지정되어 공매도 거래 금지 적용 (5/26)","1"
"250억 규모 현금배당 결정 (2/14)","1"
"사내성폭력 연루 직원 30여 명 해고, 40여 명 징계 처리 (1/17)","1"
"'위믹스', 브라질 최대 거래소 메르카도 비트코인에 상장 (2/15)","1"
"나이아드게임즈의 '네이비필드' P&E 버전, 위믹스 플랫폼 온보딩 계약 체결 (3/24)","1"
"디파이 서비스 '클레바'(카카오 블록체인 플랫폼) 연내 출시 계획 발표 (11/19)","1"
"4Q 실적 발표 (2/24)","1"
"53억 원 규모의 자사주 소각 결정 (2/16)","1"
"마이크로소프트(MS)와 미국 연방거래위원회(FTC), Activicion Blizard 인수 관련 예비심문 진행(1/3)","1"
"신작 '워 오브 글로리', 론칭 준비 돌입 공개 (3/9)","1"
"블록체인 기업 'Etherscan'과 위믹스 3.0 투명성 강화 위한 파트너십 체결 (5/22)","1"
"카카오게임즈 위믹스 거버넌스 파트너 합류, 함께 생태계 확장 도모 할 것 (4/14)","1"
"블록체인 게임사 갈라게임즈와 '프로젝트 LD' 퍼블리싱 계약 체결 (4/28)","1"
"액션스퀘어의 신작 모바일 게임 '블레이드:리액션' 위믹스 플랫폼에 등록 (11/29)","1"
"'쿠키런: 킹덤', 中 사전예약 시작 (4/28)","1"
"네이버 D2SF(D2 Startup Factory)가 자율주행 시뮬레이션 기술 스타트업 '모라이(MORAI)' 시리즈B에 투자 단행 (2/8)","1"
"국경없는 의사회에 기부금 1억 전달 (1/27)","1"
"'Overwatch 2', 누적 이용자 수 2,500만 명 돌파 (10/14)","1"
"MBX(MARBLEX) 공식 웹사이트 오픈 및 MBX 백서(White paper)공개 (3/7)","1"
"소액주주(지분율 0.0574%)가 회계 장부 등 열람 허용 가처분 소송 제기 (12/10)","1"
"연례 개발자 행사 데뷰2021 에서 현실 문제 해결하는 메타버스 기술집약체 '아크버스' 발표 (11/24)","1"
"11/10 오전 9시 3Q 실적 발표 예고 (10/20)","1"
"신작 야구게임 '컴투스프로야구V22'(컴프야V22)가 양대 앱 마켓 스포츠 인기 순위 1위 달성 (4/8)","1"
"신작 모바일 RPG ‘브라운더스트2’ 두 번째 영상 공개 (11/28)","1"
"자회사 올엠이 개발하고 서비스하는 액션 RPG ‘크리티카’가 웹(Web)3 게임 플랫폼 C2X 생태계에 합류하여 6월 8일 서비스 시작 (5/18)","1"
"위믹스 3.0, 국내 가상자산 거래소 지닥(GDAC) 상장(12/29)","1"
"신작 모바일 MMORPG '뮤오리진3(MU Origin 3)'가 구글플레이 스토어 매출순위 최상위권 기록 (3/2)","1"
"'Harry Potter: Magic Awakened' 중국 iOS 매출 순위 2위 기록 (9/16)","1"
"채수원 사외이사 신규 선임 및 기존 사외이사 임기 만료로 사외이사 구성 변경 공시 (3/30)","1"
"KOG 개발 PC 온라인 액션 배틀게임 ‘커츠펠’ 사전등록 시작 (1/13)","1"
"글로벌 모바일 데이터 분석기업 '센서타워'에 따르면, '리니지M·리니지2M·리니지W'의 전 세계 누적 합산 매출 70억 달러(한화 약 9조 원) 돌파 (3/9)","1"
"블록체인 기반 신사업 강화 목적 자회사 컴투스플러스가 보유한 (주)코인원 지분 승계, 직접 취득 결정 (12/21)","1"
"케이엘앤파트너스-룽투코리아 사모투자합자회사의 지분 3% 장내매도 (9/29)","1"
"￥ 40bn 규모 자기주식 매입 결정 (11/19)","1"
"AI 분야 핵심 인재 양성을 위한 장학 프로그램 '크래프톤 AI 펠로우십' 도입 (12/12)","1"
"1Q 실적 발표 (5/4)","1"
"게임 충전 및 결제 전문 기업 '유니핀'과 전략적 파트너십 체결 (4/3)","1"
"블록체인 게임 '버디샷' 글로벌 사전 예약 시작 (1/27)","1"
"4Q 실적 발표 (2/8)","1"
"C2X 블록체인 플랫폼 티징 사이트 오픈 (12/16)","1"
"미국 엔터 기술 기업 '트리오스코프'와 인도 최대 웹소설 플랫폼 '플라틸리피'에 전략적 투자 단행 (12/25)","1"
"약 1,300억원 규모의 위믹스 토큰 2,000만개 소각 계획 발표 (2/24)","1"
"'인텔라 X', 폴리곤과 GDC 2023 참가 (3/13)","1"
"21년 3월 - 9월 실적 발표 예고","1"
"1Q 실적 발표 예고 (4/19)","1"
"美 연방거래위원회, 연방법원에 Microsoft의 Activision-Blizzard 인수 금지 가처분 신청 계획 발표 (6/13)","1"
"한국거래소 코스닥시장본부의 기준에 따라 중견기업부 → 우량기업부로 소속부 변경 (4/28)","1"
"CJ프레시웨이와 '배틀그라운드' IP 활용을 위한 업무협약(MOU) 체결 (3/14)","1"
"'P의 거짓', 일본 게임 유통사 '해피넷' 게임 페스티벌 참가 (3/24)","1"
"모바일 게임 개발사 Playdemic $1.4bn에 인수 완료 (9/20)","1"
"FY2021 실적 발표 (4/14)","1"
"자회사 컴투스플랫폼과 글로벌 지사 컴투스USA가 개발한 'C2X NFT 마켓플레이스' 오픈 (4/29)","1"
"자회사 컴투스플랫폼, 디지털 콘텐츠 운영 전문기업 큐로드와 '하이브(Hive)' 플랫폼 서비스 확대를 위한 파트너 업무협약 체결 (1/27)","1"
"네오위즈 P&E 게임 ‘크립토 골프 임팩트’, 총 2억 원 규모의 에어드랍 이벤트 진행 (3/14)","1"
"GDC 2023에서 가상인간 기술 활용한 '프로젝트 M' 공개 (3/23)","1"
"자체 메타버스 플랫폼 '컴투버스'의 월드 콘셉트 오버뷰 영상과 프로토타입 테스트 시연 영상 최초 공개 (12/28)","1"
"유원상 사외이사 신규 선임 및 기존 사외이사 2인 임기만료로 사외이사 구성 변경 공시 (3/30)","1"
"액토즈소프트가 제기한 '미르의 전설2' 각색권 수권행위 금지 소송 1심에서 승소하며 중국 사업 기회 마련 (1/6)","1"
"상반기 글로벌 신작 'TL'의 파이널 테스트 진행 (2/20)","1"
"신작 MMORPG '프라시아 전기' 티저 페이지 오픈 (1/31)","1"
"국내 게임 1개, 해외 게임 2개에 대한 판호 획득(12/29)","1"
"'블루 아카이브' IP로 일본 TV애니메이션 제작 발표(1/22)","1"
"보라네트워크에서 자회사 메타보라가 개발 중인 캐주얼 골프 게임 '버디샷'의 NFT(대체불가토큰) 발행 (4/25)","1"
"감사보고서 제출 (3/22)","1"
"교환사채(EB)의 조기상환청구에 따른 사채 취득 (10/28)","1"
"카카오모빌리티, 만나플래닛, 슈퍼히어로 등 4개사와 배송대행 업무협약 맺어 도보배송 시장 활성화 모색(1/30)","1"
"사업부문 통합하여 사업역량 확대 목적으로 종속회사 플레이링스와 플라이셔를 흡수합병 결정 (5/27)","1"
"북미법인 엔씨웨스트가 '길드워2'의 신규 확장팩 '엔드오브드래곤즈'를 북미유럽에 출시 (3/14)","1"
"위믹스 상장폐지 확정에 따른 12/8 주가 21% 하락 (12/8)","1"
"4Q 및 연간 실적 발표 예고 (1/21)","1"
"신작 오픈월드 MMO 'Prophecy: 76(타이틀 미정)'의 사전등록 시작 (4/7)","1"
"'서머너즈 워: 크로니클', 글로벌 출시 당일 6개 지역 애플앱스토어 인기 1위 기록 (3/10)","1"
"자회사 위메이드트리, 블록체인 기반 게임 사업 확장 목적으로 (주)위메이드이노베이션의 구주취득 및 제3자배정 유증참여 (12/20)","1"
"독립 스튜디오 라이징윙스의 모바일 실시간전략게임 신작  ‘디펜스 더비’, 얼리 액세스 테스트 27일부터 시작 (4/20)","1"
"위메이드-베트남 블록체인 협회-베리체인스 3자간 MOU 체결 (5/18)","1"
"'GDC 2022'에서 인공지능 서밋에 참여해 MMORPG에 적용한 AI 강화 학습 모델 발표 (3/22)","1"
"'Fireshine Games'와 'P의 거짓' 콘솔 패키지 서양권 판매 파트너쉽 체결 (2/28)","1"
"이달 출시 예정이었던 골프 게임 'EA Spots PGA Tour', 4월 7일로 연기 (3/6)","1"
"스웨덴 i-gaming 기업 '슈퍼네이션' 436억원에 인수(1/12)","1"
"5월 11일 오전 10시 30분에 1Q22 결산 실적 공시 예고 (5/2)","1"
"4Q 및 연간 실적 발표 예고 (1/28)","1"
"소환형 RPG '서머너즈 워: 크로니클', 글로벌 출시 54일 만에 매출 500억 원 돌파 (5/2)","1"
"게임 스트리머 후원 시스템 'SSS 펀드' 공개… '나이트크로우'에 첫 도입 (4/17)","1"
"명품 디지털 패션 메타버스 마켓플레이스 플랫폼 '알바타(Altava)'에 전략적 투자 단행 (3/24)","1"
"4Q 실적 발표 예고 (2/2)","1"
"국제 표준 개인정보보호 인증 ‘ISO/IEC 27701’ 획득 (5/13)","1"
"유명 유튜버겸 콘텐츠 개발자에게 플랫폼 관련 사기, 계약위반 등 4가지 혐의로 $1.6mn 규모 손해배상 요구 (11/24)","1"
"자회사 라이트컨 개발 블록체인 기반 모바일 게임 '라이즈 오브 스타즈' 글로벌 사전 예약 시작 (1/12)","1"
"전 바이낸스 임원진들이 설립한 크립토 펀드 OFR 그룹에 리드투자자로 참여 (5/27)","1"
"자회사 님블뉴런, '블랙서바이벌' IP 활용한 3D 방치형 RPG '와일드파이터키우기' 3월 글로벌 출시 (2/17)","1"
"ESG 경영 강화를 위하여 이사회 내 ESG위원회 신설 (3/4)","1"
"지분 3% 이상 모은 주주행동모임, 사외이사 사퇴 촉구와 정기주주총회 의사록 및 주주명본 사본 공개 요구 (4/27)","1"
"MMORPG '워 오브 글로리' 사전예약자 수 최근 30만 명 돌파 (3/23)","1"
"대만의 엑스레전드엔터테인먼트와 신작 모바일 전략 게임의 위믹스 온보딩 계약 체결 (4/19)","1"
"Netease 와의 퍼블리싱 계약 종료, 새로운 중국 퍼블리싱 파트너 찾는 중(1/23)","1"
"배당정책에 따라 별도 기준 영업활동현금흐름의 17.2%인 1주당 700원, 총 119억원 규모 현금배당 결정 (2/9)","1"
"국내 게임사 최초 '2022 다우존스 지속가능경영지수' 코리아 지수 편입 (12/15)","1"
"상상인증권, 목표주가 60,000원 → 65,000원으로 상향 조정 (6/13)","1"
"남궁훈 대표이사 사임에 따라 홍은택 대표이사 체제로 변경 (10/19)","1"
"'제2의 나라', 텐센트와 아이드림스카이 통해 중국 시장에 공동 서비스될 가능성 유력(1/12)","1"
"주식회사 전기아이피에 약 303억 규모 약정금 청구 피소 (10/13)","1"
"신작 '파이널판타지16' 체험판 배포 이후 온라인마켓에서 디럭스와 일반판 전부 매진 (6/19)","1"
"관계기업 빅게임스튜디오가 개발·서비스하는 신작 모바일 수집형RPG 게임 '블랙클로버' 5월 25일로 정식출시일 확정 (5/15)","1"
"5. 5,000억원 규모의 CB 3월 31일부터 전환권 청구 가능에 따른 오버행 이슈 부각 (3/24)","1"
"배틀그라운드 모바일 인도, 인도서비스 10개월 만에 재개 (5/30)","1"
"2021년 사업연도(제15기) 별도 순이익의 10% 수준 현금배당 계획 발표 (12/13)","1"
"3Q 실적 발표 (11/9)","1"
"3분기 영업적자 지속 전망에 주가 하락 (10/12)","1"
"3Q21 결산실적 공시 예고 및 기업설명회 개최 (10/8)","1"
"10일에 '캡콤 스팟라이트'를 통해 2023년 출시 예정인 신작 게임들 정보 소개할 예정 (3/3)","1"
"아마존게임즈와 'TL'의 글로벌 퍼블리싱 계약 체결 (2/23)","1"
"국내 애플 앱스토어에서 실시간 매출 순위 1위 달성 (2/1)","1"
"대원미디어와 NFT 사업 추진 위한 업무 협약 체결 (4/10)","1"
"위메이드의 가상화폐 '위믹스'가 국내 4대 가상자산거래소로부터 투자유의 종목으로 지정되어 주가 18% 하락 (10/28)","1"
"4Q 실적 발표 예고 (1/12)","1"
"자회사 프랜즈게임즈가 내달 8일 '보라 2.0 파트너스 데이'  보라 기반 신사업 발표 행사를 개최 예정 (1/25)","1"
"'미르4' 글로벌 경제 시스템 개선 목적으로 유틸리티토큰 드레이코의 상위 재화 개념으로 하이드라 토큰 출시 (1/25)","1"
"위메이드 나일(NILE), T2E(Talk to Earn) 라이프 채팅 디앱 ‘탱글드’ 정식 론칭 (3/31)","1"
"엔트런스 개발 모바일 게임 'DK모바일' 퍼블리싱 계약 체결 및 블록체인 게임 플랫폼 C2X 통한 글로벌 출시 발표 (1/18)","1"
"오픈월드 액션 RPG 'Forspoken' 글로벌 동시 출시(1/24)","1"
"100억 원 규모의 자기주식취득 신탁계약 체결 결정 (3/29)","1"
"위믹스, 국내 가상자산 거래소 지닥(GDAC) 상장 (12/8)","1"
"소외계층 아동과 청소년 입학 물품 지원 (3/2)","1"
"신한투자증권, 올해 연달아 나올 대형 작품 출시에 따른 외형 성장 대한 기대로, 목표주가 68,000원으로 상향 조정, 리포트 발간 후 주가 상승(1/25)","1"
"'서머너즈 워: 크로니클', 글로벌 170여개국 서비스 시작 (3/9)","1"
"모바일 SRPG '팔라독 택틱스' 사전 예약 개시 (3/7)","1"
"상상인증권, 목표주가 70만원에서 63만원으로 하향 조정, 투자의견 매수 유지(1/18)","1"
"'칼리스토 프로토콜'이 지스타 이후 PS5 사전판매 2위 기록 (11/21)","1"
"'고양이와 스프', 중국 'Kingsoft' 자회사 'Kingsoft Shiyou'와 퍼블리싱 계약 (5/9)","1"
"글로벌 블록체인 게임 및 NFT 플랫폼 개발사 애니모카 브랜드 전략적 투자 진행 (10/21)","1"
"주식회사 파이오링크 지분 전량 매도(350억 규모) 결정 (10/26)","1"
"3인칭 MOBA PC게임 ‘오버프라임’의 비공개 시범 테스트 결과를 담은 인포그래픽 공개 (2/21)","1"
"키움증권, 목표주가 7.2만원 유지하지만 주가 상승여력 축소 감안하여 투자 의견 기존 Buy에서 Outperform으로 조정(1/16)","1"
"신작 수집형 RPG '블랙클로버 모바일' 론칭 일자 발표 따른 흥행 기대감으로 15일 종가 5.37% 상승 (5/15)","1"
"배틀그라운드 모바일, 세계적인 피규어 브랜드 '베어브릭'과 컬래버레이션 진행 예정 (4/14)","1"
"올해 7월 출시 예정인 멀티플레이어 슈팅 액션 게임 신작 'Exoprimal'의 스토리라인, 게임모드 등의 세부 정보 공개 (4/14)","1"
"삼성증권, 퍼블리싱 게임 신작 '블랙클로버' 흥행에 따라 하반기 이익 규모 결정될 것이라며 목표가 16% 상향 조정 (4/21)","1"
"기업설명회(IR) 개최 (2/15)","1"
"주주총회 소집 결의·공고 (3/3)","1"
"정기주주총회 결과 (3/1)","1"
"공매도 과열종목으로 지정되어 공매도 거래 금지 (10/14)","1"
"내년에  블록체인 사업 경쟁력강화를 위해 분기별 80~100명 규모로 채용 추진 계획 발표 (12/19)","1"
"'리니지W', 일본 애니메이션 '베르세르크' 와 콜라보레이션 계획 발표 (12/24)","1"
"'블루아카이브', 첫 단독 오프라인 행사 입장권 전석 매진 (4/20)","1"
"자회사 미버스랩스, 블록체인 메인넷 'Meverse'와 블록체인 전문 자회사 'GRAMPUS CSC' 블록체인 업무 협약 체결 (5/17)","1"
"프로그래밍 교육 기업 멋쟁이사자처럼이 개발 중인 P2E NFT 카드게임 '실타래(SYLTARE)'에 전략적 투자 단행 (1/17)","1"
"북미 자회사 '카밤(Kabam)'이 디즈니와 협업해 개발 중인 모바일 액션 RPG '디즈니 미러 가디언즈'의 출시일정 공개 및 사전 등록 시작 (3/28)","1"
"유진투자증권, 우마무스메 부진 아쉬우나 오딘 매출 안정화와 실적 성장에 대한 기대로 목표주가 53,000원 유지, 투자의견 '매수'유지 (1/16)","1"
"자회사 플레이링스, '애니팡맞고', 소셜 카지노 ‘슬롯메이트’ 등으로 7년 만에 15배 넘는 매출 성장 기록 (2/27)","1"
"'카트라이더' 결제서비스 중단, 환불 지원(1/6)","1"
"3Q 실적 발표 (11/10)","1"
"중국, Microsoft의 Activision-Blizzard 인수 합병 승인 (5/23)","1"
"1월 23일 넷이즈와의 중국 서비스 계약 만료, 새로운 퍼블리셔 탐색 중(1/3)","1"
"P2E 게임 계획 : 이브온라인 토너먼트에 NFT 적용하면서 향후 출시될 도깨비에도 NFT 적용 가능성 확대","1"
"위메이드플레이의 '애니팡 매치'와 '애니팡 블라스트' 위믹스 플랫폼 온보딩 계약 체결 (4/22)","1"
"미국 게임쇼 '팍스 이스트 2023' 참가해 신작 10종 공개 (3/23)","1"
"인도 오디오 플랫폼 '쿠쿠FM(Kuku FM)'에 시리즈 B투자 단행 (3/7)","1"
"자기주식 56억원 (43,512주*128,000원)처분 결정 : 임직원 상여금 지급 목적","1"
"에픽게임즈 스토어에 ‘배틀그라운드’ 정식 출시 (12/5)","1"
"100억원 규모의 자기주식취득 신탁계약 체결 결정 (11/10)","1"
"4Q 실적발표 예고 (1/25)","1"
"대만에서 서비스 중인 MMORPG(대규모 다중 접속 역할수행 게임) ‘오딘: 발할라 라이징’이 5일 현지 구글 플레이 매출 2위 달성 (4/5)","1"
"국가 차원 디지털 혁신 추진 중인 UAE 샤르자 왕자, 협력 가능성 모색 위해 네이버 사옥 방문 (6/12)","1"
"사내 음성 AI 활용 플랫폼팀을 자회사로 분리, 내부에선 구조조정 우려 중 (4/7)","1"
"엑스플라, NFT 플랫폼 하바(HAVA)와 전략적 파트너십 체결(12/29)","1"
"22년 1월 - 3월 실적 발표 (5/11)","1"
"재무구조 개선을 위해 자회사 그래픽 스튜디오 주식회사 봄버스를 와이제이엠게임즈의 관계사 원이멀스에 57억원에 매각 (11/29)","1"
"임직원 6명에 10만 5,000주 스톡옵션 부여 (6/7)","1"
"판호 발급 소식에 17%대의 급등세 보인 이후 한주 내내 하락세(1/6)","1"
"23년 1월 - 3월 실적 발표 (5/11)","1"
"신작 모바일 MMORPG ‘뮤오리진3’ 출시일 공개 (2/17)","1"
"블록체인 게임 플랫폼 아이텀게임즈 약 150억원에 인수 추진, P2E 생태계 구축 (12/30)","1"
"각자 대표이사 취임에 따른 대표이사 변경 (10/28)","1"
"테라폼랩스코리아와 블록체인 생태계 조성에 관한 전략적 업무협약(MOU) 체결 (11/18)","1"
"RPG 게임 '엑스 히어로즈: NFT워'에 해치랩스의 웹3 지갑 적용 (4/19)","1"
"문화체육관광위원회 국정감사에서 P2E게임 허용에 관해 긍정적인 입장이 언급되면서 주가 급등 (10/14)","1"
"자회사 (주)플레로게임즈, 위메이드커넥트로 사명 변경, NFT 및 블록체인 기술 적용한 사업 진출 발표 (12/10)","1"
"3월 31일 오전 9시 정기주주총회 소집결의 (3/16)","1"
"MMORPG '히트2' 누적 매출 4,400만 달러(약 628억 원) 돌파 (10/11)","1"
"카카오 판교 데이터센터 화재로 발생한 손실 등이 150~200억원으로 추정되면서 KB증권, 유진증권, 한국투자증권 등에서 목표주가 하향 조정 (10/17)","1"
"21년 4분기 및 연간 실적 발표 예고  (1/11)","1"
"종속회사 (주)중앙판교개발 금융기관에 차입금 상환 목적으로 205억원 대여 결정 (2/24)","1"
"자회사 애드페이지 흡수합병 결정 (11/24)","1"
"김준현, 이찬희, 전성률 사외이사 3명 신규 선임에 따른 사외이사 구성  변경 공시 (3/29)","1"
"액션스퀘어와 P2E 블록체인 게임 플랫폼 사업 강화를 위한 업무협약 체결 (11/5)","1"
"네오위즈 P&E 게임 가상화폐인 ‘네오핀 토큰’이 글로벌 거래소 MEXC에 상장 (2/28)","1"
"'우마무스메 프리티 더비' 사전 예약 오픈 10일만에 사전예약자 100만명 돌파 (5/6)","1"
"컴투스 메인넷 'XPLA(엑스플라)'이 가상자산 거래소 FTX와 게이트아이오 상장 예정 (10/21)","1"
"신규 IP 3인칭 슈팅 배틀로얄 게임 '패스파인더(Pathfinder)' 이미지와 비디오 공개 (4/7)","1"
"2023 Bloomberg의 성평등 지수 회원(GEI)로 선정 (1/31)","1"
"인기 모바일 게임 '컴투스프로야구2022' 사전 예약 돌입 (3/4)","1"
"1Q 실적 발표 (5/13)","1"
"'제페토' 운영 자회사 네이버제트, 부동산 NFT 게임 플랫폼 '클레이시티'와 전략적 제휴 체결 (1/17)","1"
"중국 내 메타 플랫폼스와 가상현실 헤드셋 메타퀘스트 판매 추진 중 (2/22)","1"
"자회사 타이곤모바일을 통해 블록체인게임 '블레스 글로벌', '카이로스글로벌', '검과마법 글로벌' 3종 출시 준비 (10/10)","1"
"게임 기술 스타트업인 'DeepMotion'과 'SuperGaming'에 투자 단행 (3/16)","1"
"3D TPS MOBA PC게임 '오버프라임' 2차 CBT 실시 (4/29)","1"
"주식회사 선데이토즈 → 주식회사 위메이드플레이로 상호 변경 (3/30)","1"
"'Max Payne', 'Alan Wake' 등 개발사 Remedy Entertainment의 PvE 신작 'Vanguard(가제)' 퍼블리싱 계약 체결 (12/28)","1"
"블록체인 전문 자회사 'MARBLEX', 가상자산 거래소이자 블록체인 인프라 공급업체 'Binance'와 파트너십 체결(1/11)","1"
"PC 슈팅게임 신작 '베일드 엑스퍼트', 파이널 베타 테스트 시작 (3/30)","1"
"신규 모바일게임 2종 공개 (10/14)","1"
"최대주주 스마일게이트홀딩스가 위메이드이노베이션과 최대주주 변경을 수반하는 주식양수도 계약 체결 (12/20)","1"
"자회사 넷게임즈의 '히트2' 국내 및 글로벌 퍼블리싱 계약 체결 (9/27)","1"
